X,Y,OBJECTID,TRAPTYPE,ATTRACTANTSUSED,TRAPID,LATITUDE,LONGITUDE,ADDRESS,TOWN,STATE,COUNTY,TRAPSITE,TRAPSET,SETTIMEOFDAY,TRAPCOLLECT,YEAR,COLLECTTIMEOFDAY,GENUS,SPECIES,TOTAL
-77.0009200045,38.888978996,1867,Gravid Trap,Hay or grass infusion,6B,38.888979,-77.00092,326 A St. SE,Washington,DC,District of Columbia,Residential,09/27/16,Morning,09/29/16,2016,Morning,Aedes,aegypti,2
-77.0636200018,38.9544709963,594,Gravid Trap,Hay or grass infusion,3A,38.954471,-77.06362,4964 Linnean Ave. NW,Washington,DC,District of Columbia,Residential,10/03/16,Afternoon,10/05/16,2016,Afternoon,Culex,pipiens,24
-77.0636200018,38.9544709963,595,Gravid Trap,Hay or grass infusion,3A,38.954471,-77.06362,4964 Linnean Ave. NW,Washington,DC,District of Columbia,Residential,10/03/16,Afternoon,10/05/16,2016,Afternoon,Aedes,albopictus,4
-77.0636200018,38.9544709963,596,Gravid Trap,Hay or grass infusion,3A,38.954471,-77.06362,4964 Linnean Ave. NW,Washington,DC,District of Columbia,Residential,10/03/16,Afternoon,10/05/16,2016,Afternoon,Aedes,sp.,3
-77.0156470015,38.9456139996,820,Gravid Trap,Hay or grass infusion,4C,38.945614,-77.015647,301 Allison St. NW,Washington,DC,District of Columbia,Residential,10/03/16,Morning,10/05/16,2016,Morning,Aedes,albopictus,16
-76.972813003,38.8730999978,925,Gravid Trap,Hay or grass infusion,8B,38.8731,-76.972813,2300 Block of Nicholson Street SE,Washington,DC,District of Columbia,Residential,10/04/16,Afternoon,10/06/16,2016,Afternoon,Culex,pipiens,11
-76.9670420038,38.920895998,821,Gravid Trap,Hay or grass infusion,5A,38.920896,-76.967042,2915 Adams St. NE,Washington,DC,District of Columbia,Residential,10/04/16,Morning,10/06/16,2016,Morning,Aedes,sp.,9
-76.9670420038,38.920895998,822,Gravid Trap,Hay or grass infusion,5A,38.920896,-76.967042,2915 Adams St. NE,Washington,DC,District of Columbia,Residential,10/04/16,Morning,10/06/16,2016,Morning,Culex,pipiens,9
-77.0009200045,38.888978996,827,Gravid Trap,Hay or grass infusion,6B,38.888979,-77.00092,326 A St. SE,Washington,DC,District of Columbia,Residential,10/04/16,Morning,10/06/16,2016,Morning,Culex,pipiens,21
-77.0636200018,38.9544709963,1004,Gravid Trap,Hay or grass infusion,3A,38.954471,-77.06362,4964 Linnean Ave. NW,Washington,DC,District of Columbia,Residential,10/11/16,Afternoon,10/13/16,2016,Afternoon,Aedes,albopictus,3
-77.0636200018,38.9544709963,1005,Gravid Trap,Hay or grass infusion,3A,38.954471,-77.06362,4964 Linnean Ave. NW,Washington,DC,District of Columbia,Residential,10/11/16,Afternoon,10/13/16,2016,Afternoon,Culex,pipiens,11
-76.9670420038,38.920895998,1011,Gravid Trap,Hay or grass infusion,5A,38.920896,-76.967042,2915 Adams St. NE,Washington,DC,District of Columbia,Residential,10/11/16,Morning,10/13/16,2016,Morning,Culex,pipiens,16
-76.9670420038,38.920895998,1012,Gravid Trap,Hay or grass infusion,5A,38.920896,-76.967042,2915 Adams St. NE,Washington,DC,District of Columbia,Residential,10/11/16,Morning,10/13/16,2016,Morning,Aedes,albopictus,8
-77.0009200045,38.888978996,1020,Gravid Trap,Hay or grass infusion,6B,38.888979,-77.00092,326 A St. SE,Washington,DC,District of Columbia,Residential,10/11/16,Morning,10/13/16,2016,Morning,Culex,pipiens,21
-76.972813003,38.8730999978,1161,Gravid Trap,Hay or grass infusion,8B,38.8731,-76.972813,2300 Block of Nicholson Street SE,Washington,DC,District of Columbia,Residential,10/11/16,Afternoon,10/13/16,2016,Afternoon,Aedes,albopictus,9
-76.972813003,38.8730999978,1162,Gravid Trap,Hay or grass infusion,8B,38.8731,-76.972813,2300 Block of Nicholson Street SE,Washington,DC,District of Columbia,Residential,10/11/16,Afternoon,10/13/16,2016,Afternoon,Aedes,aegypti,3
-76.972813003,38.8730999978,1163,Gravid Trap,Hay or grass infusion,8B,38.8731,-76.972813,2300 Block of Nicholson Street SE,Washington,DC,District of Columbia,Residential,10/11/16,Afternoon,10/13/16,2016,Afternoon,Culex,pipiens,4
-77.0636200018,38.9544709963,1170,Gravid Trap,Hay or grass infusion,3A,38.954471,-77.06362,4964 Linnean Ave. NW,Washington,DC,District of Columbia,Residential,10/17/16,Afternoon,10/19/16,2016,Afternoon,Aedes,sp.,7
-77.0972249989,38.9146560039,1172,Gravid Trap,Hay or grass infusion,3C,38.914656,-77.097225,4852 Hutchins Pl NW,Washington,DC,District of Columbia,Residential,10/17/16,Afternoon,10/19/16,2016,Afternoon,Culex,pipiens,9
-77.0156470015,38.9456139996,1179,Gravid Trap,Hay or grass infusion,4C,38.945614,-77.015647,301 Allison St. NW,Washington,DC,District of Columbia,Residential,10/17/16,Morning,10/19/16,2016,Morning,Aedes,sp.,9
-77.0156470015,38.9456139996,1180,Gravid Trap,Hay or grass infusion,4C,38.945614,-77.015647,301 Allison St. NW,Washington,DC,District of Columbia,Residential,10/17/16,Morning,10/19/16,2016,Morning,Culex,pipiens,9
-76.9670420038,38.920895998,1221,Gravid Trap,Hay or grass infusion,5A,38.920896,-76.967042,2915 Adams St. NE,Washington,DC,District of Columbia,Residential,10/18/16,Morning,10/20/16,2016,Morning,Aedes,albopictus,78
-77.0009200045,38.888978996,1232,Gravid Trap,Hay or grass infusion,6B,38.888979,-77.00092,326 A St. SE,Washington,DC,District of Columbia,Residential,10/18/16,Morning,10/20/16,2016,Morning,Culex,pipiens,34
-77.0009200045,38.888978996,1243,Gravid Trap,Hay or grass infusion,6B,38.888979,-77.00092,326 A St. SE,Washington,DC,District of Columbia,Residential,10/18/16,Morning,10/20/16,2016,Morning,Aedes,albopictus,6
-76.972813003,38.8730999978,1253,Gravid Trap,Hay or grass infusion,8B,38.8731,-76.972813,2300 Block of Nicholson Street SE,Washington,DC,District of Columbia,Residential,10/18/16,Afternoon,10/20/16,2016,Afternoon,Aedes,aegypti,2
-76.972813003,38.8730999978,1254,Gravid Trap,Hay or grass infusion,8B,38.8731,-76.972813,2300 Block of Nicholson Street SE,Washington,DC,District of Columbia,Residential,10/18/16,Afternoon,10/20/16,2016,Afternoon,Aedes,albopictus,3
-76.972813003,38.8730999978,1255,Gravid Trap,Hay or grass infusion,8B,38.8731,-76.972813,2300 Block of Nicholson Street SE,Washington,DC,District of Columbia,Residential,10/18/16,Afternoon,10/20/16,2016,Afternoon,Culex,pipiens,2
-76.9670420038,38.920895998,1183,Gravid Trap,Hay or grass infusion,5A,38.920896,-76.967042,2915 Adams St. NE,Washington,DC,District of Columbia,Residential,10/18/16,Morning,10/20/16,2016,Morning,Culex,pipiens,11
-76.9670420038,38.920895998,1184,Gravid Trap,Hay or grass infusion,5A,38.920896,-76.967042,2915 Adams St. NE,Washington,DC,District of Columbia,Residential,10/18/16,Morning,10/20/16,2016,Morning,Aedes,aegypti,2
-77.0636200018,38.9544709963,1262,Gravid Trap,Hay or grass infusion,3A,38.954471,-77.06362,4964 Linnean Ave. NW,Washington,DC,District of Columbia,Residential,10/24/16,Afternoon,10/26/16,2016,Afternoon,Culex,pipiens,6
-77.0636200018,38.9544709963,1263,Gravid Trap,Hay or grass infusion,3A,38.954471,-77.06362,4964 Linnean Ave. NW,Washington,DC,District of Columbia,Residential,10/24/16,Afternoon,10/26/16,2016,Afternoon,Aedes,albopictus,5
-76.9670420038,38.920895998,1402,Gravid Trap,Hay or grass infusion,5A,38.920896,-76.967042,2915 Adams St. NE,Washington,DC,District of Columbia,Residential,10/25/16,Morning,10/27/16,2016,Morning,Culex,pipiens,29
-76.9670420038,38.920895998,1403,Gravid Trap,Hay or grass infusion,5A,38.920896,-76.967042,2915 Adams St. NE,Washington,DC,District of Columbia,Residential,10/25/16,Morning,10/27/16,2016,Morning,Aedes,albopictus,3
-77.0009200045,38.888978996,1411,Gravid Trap,Hay or grass infusion,6B,38.888979,-77.00092,326 A St. SE,Washington,DC,District of Columbia,Residential,10/25/16,Morning,10/27/16,2016,Morning,Culex,pipiens,7
-76.972813003,38.8730999978,1463,Gravid Trap,Hay or grass infusion,8B,38.8731,-76.972813,2300 Block of Nicholson Street SE,Washington,DC,District of Columbia,Residential,10/25/16,Afternoon,10/27/16,2016,Afternoon,Aedes,aegypti,2
-76.972813003,38.8730999978,1464,Gravid Trap,Hay or grass infusion,8B,38.8731,-76.972813,2300 Block of Nicholson Street SE,Washington,DC,District of Columbia,Residential,10/25/16,Afternoon,10/27/16,2016,Afternoon,Culex,pipiens,3
-76.9670420038,38.920895998,98,Gravid Trap,Hay or grass infusion,5A,38.920896,-76.967042,2915 Adams St. NE,Washington,DC,District of Columbia,Residential,05/03/17,Morning,05/04/17,2017,Afternoon,Culex,pipiens,23
-77.0009200045,38.888978996,101,Gravid Trap,Hay or grass infusion,6A,38.888979,-77.00092,326 A St. SE,Washington,DC,District of Columbia,Residential,05/03/17,Morning,05/04/17,2017,Afternoon,Culex,pipiens,23
-77.0519429993,38.9803160043,111,Gravid Trap,Hay or grass infusion,4B,38.980316,-77.051943,6880 Oregon Ave. NW,Washington,DC,District of Columbia,Residential,05/10/17,Afternoon,05/11/17,2017,Morning,Culex,pipiens,2
-76.9670420038,38.920895998,112,Gravid Trap,Hay or grass infusion,5A,38.920896,-76.967042,2915 Adams St. NE,Washington,DC,District of Columbia,Residential,05/10/17,Morning,05/11/17,2017,Morning,Culex,pipiens,36
-77.0009200045,38.888978996,114,Gravid Trap,Hay or grass infusion,6A,38.888979,-77.00092,326 A St. SE,Washington,DC,District of Columbia,Residential,05/10/17,Morning,05/11/17,2017,Afternoon,Culex,pipiens,24
-76.9670420038,38.920895998,127,Gravid Trap,Hay or grass infusion,5A,38.920896,-76.967042,2915 Adams St. NE,Washington,DC,District of Columbia,Residential,05/17/17,Morning,05/18/17,2017,Morning,Culex,pipiens,36
-76.9670420038,38.920895998,128,Gravid Trap,Hay or grass infusion,5A,38.920896,-76.967042,2915 Adams St. NE,Washington,DC,District of Columbia,Residential,05/17/17,Morning,05/18/17,2017,Morning,Aedes,sp.,9
-77.0009200045,38.888978996,133,Gravid Trap,Hay or grass infusion,6A,38.888979,-77.00092,326 A St. SE,Washington,DC,District of Columbia,Residential,05/17/17,Morning,05/18/17,2017,Afternoon,Culex,pipiens,42
-76.9670420038,38.920895998,143,Gravid Trap,Hay or grass infusion,5A,38.920896,-76.967042,2915 Adams St. NE,Washington,DC,District of Columbia,Residential,05/24/17,Morning,05/25/17,2017,Morning,Culex,pipiens,6
-77.0009200045,38.888978996,665,Gravid Trap,Hay or grass infusion,6A,38.888979,-77.00092,326 A St. SE,Washington,DC,District of Columbia,Residential,05/24/17,Morning,05/25/17,2017,Afternoon,Culex,pipiens,16
-77.0009200045,38.888978996,615,Gravid Trap,Hay or grass infusion,6A,38.888979,-77.00092,326 A St. SE,Washington,DC,District of Columbia,Residential,05/01/18,Morning,05/02/18,2018,Morning,Culex,pipiens,3
-76.9670420038,38.920895998,939,Gravid Trap,Hay or grass infusion,5A,38.920896,-76.967042,2915 Adams St. NE,Washington,DC,District of Columbia,Residential,05/15/18,Afternoon,05/16/18,2018,Afternoon,Culex,pipiens,3
-77.0009200045,38.888978996,941,Gravid Trap,Hay or grass infusion,6A,38.888979,-77.00092,326 A St. SE,Washington,DC,District of Columbia,Residential,05/15/18,Morning,05/16/18,2018,Morning,Culex,pipiens,9
-76.9670420038,38.920895998,602,Gravid Trap,Hay or grass infusion,5A,38.920896,-76.967042,2915 Adams St. NE,Washington,DC,District of Columbia,Residential,05/29/18,Afternoon,05/30/18,2018,Afternoon,Culex,pipiens,10
-76.9670420038,38.920895998,603,Gravid Trap,Hay or grass infusion,5A,38.920896,-76.967042,2915 Adams St. NE,Washington,DC,District of Columbia,Residential,05/29/18,Afternoon,05/30/18,2018,Afternoon,Aedes,j. japonicus,2
-77.0009200045,38.888978996,607,Gravid Trap,Hay or grass infusion,6A,38.888979,-77.00092,326 A St. SE,Washington,DC,District of Columbia,Residential,05/29/18,Morning,05/30/18,2018,Morning,Culex,pipiens,10
-76.9670420038,38.920895998,634,Gravid Trap,Hay or grass infusion,5A,38.920896,-76.967042,2915 Adams St. NE,Washington,DC,District of Columbia,Residential,06/05/18,Afternoon,06/06/18,2018,Afternoon,Culex,pipiens,15
-76.9670420038,38.920895998,635,Gravid Trap,Hay or grass infusion,5A,38.920896,-76.967042,2915 Adams St. NE,Washington,DC,District of Columbia,Residential,06/05/18,Afternoon,06/06/18,2018,Afternoon,Aedes,albopictus,6
-77.0009200045,38.888978996,637,Gravid Trap,Hay or grass infusion,6A,38.888979,-77.00092,326 A St. SE,Washington,DC,District of Columbia,Residential,06/05/18,Morning,06/06/18,2018,Morning,Culex,pipiens,32
-76.9670420038,38.920895998,900,Gravid Trap,Hay or grass infusion,5A,38.920896,-76.967042,2915 Adams St. NE,Washington,DC,District of Columbia,Residential,06/12/18,Afternoon,06/13/18,2018,Afternoon,Culex,pipiens,6
-77.0009200045,38.888978996,904,Gravid Trap,Hay or grass infusion,6A,38.888979,-77.00092,326 A St. SE,Washington,DC,District of Columbia,Residential,06/12/18,Morning,06/13/18,2018,Morning,Culex,pipiens,15
-77.0009200045,38.888978996,1216,Gravid Trap,Hay or grass infusion,6A,38.888979,-77.00092,326 A St. SE,Washington,DC,District of Columbia,Residential,06/19/18,Morning,06/20/18,2018,Morning,Culex,pipiens,44
-77.0009200045,38.888978996,647,Gravid Trap,Hay or grass infusion,6A,38.888979,-77.00092,326 A St. SE,Washington,DC,District of Columbia,Residential,06/26/18,Morning,06/27/18,2018,Morning,Culex,pipiens,6
-77.0009200045,38.888978996,661,Gravid Trap,Hay or grass infusion,6A,38.888979,-77.00092,326 A St. SE,Washington,DC,District of Columbia,Residential,07/02/18,Morning,07/03/18,2018,Morning,Culex,pipiens,8
-76.9670420038,38.920895998,679,Gravid Trap,Hay or grass infusion,5A,38.920896,-76.967042,2915 Adams St. NE,Washington,DC,District of Columbia,Residential,07/10/18,Afternoon,07/11/18,2018,Afternoon,Culex,pipiens,30
-77.0009200045,38.888978996,682,Gravid Trap,Hay or grass infusion,6A,38.888979,-77.00092,326 A St. SE,Washington,DC,District of Columbia,Residential,07/10/18,Morning,07/11/18,2018,Morning,Culex,pipiens,15
-76.9670420038,38.920895998,1118,Gravid Trap,Hay or grass infusion,5A,38.920896,-76.967042,2915 Adams St. NE,Washington,DC,District of Columbia,Residential,07/17/18,Afternoon,07/18/18,2018,Afternoon,Culex,pipiens,13
-76.9670420038,38.920895998,1131,Gravid Trap,Hay or grass infusion,5A,38.920896,-76.967042,2915 Adams St. NE,Washington,DC,District of Columbia,Residential,07/17/18,Afternoon,07/18/18,2018,Afternoon,Aedes,albopictus,2
-77.0009200045,38.888978996,1134,Gravid Trap,Hay or grass infusion,6A,38.888979,-77.00092,326 A St. SE,Washington,DC,District of Columbia,Residential,07/17/18,Morning,07/18/18,2018,Morning,Culex,pipiens,53
-77.0009200045,38.888978996,965,Gravid Trap,Hay or grass infusion,6A,38.888979,-77.00092,326 A St. SE,Washington,DC,District of Columbia,Residential,07/24/18,Morning,07/25/18,2018,Morning,Aedes,aegypti,4
-77.0009200045,38.888978996,966,Gravid Trap,Hay or grass infusion,6A,38.888979,-77.00092,326 A St. SE,Washington,DC,District of Columbia,Residential,07/24/18,Morning,07/25/18,2018,Morning,Culex,pipiens,2
-77.0009200045,38.888978996,1477,Gravid Trap,Hay or grass infusion,6A,38.888979,-77.00092,326 A St. SE,Washington,DC,District of Columbia,Residential,07/31/18,Morning,08/01/18,2018,Morning,Aedes,aegypti,2
-76.9670420038,38.920895998,979,Gravid Trap,Hay or grass infusion,5A,38.920896,-76.967042,2915 Adams St. NE,Washington,DC,District of Columbia,Residential,07/31/18,Afternoon,08/01/18,2018,Afternoon,Culex,pipiens,5
-77.0009200045,38.888978996,980,Gravid Trap,Hay or grass infusion,6A,38.888979,-77.00092,326 A St. SE,Washington,DC,District of Columbia,Residential,07/31/18,Morning,08/01/18,2018,Morning,Culex,pipiens,8
-77.0009200045,38.888978996,981,Gravid Trap,Hay or grass infusion,6A,38.888979,-77.00092,326 A St. SE,Washington,DC,District of Columbia,Residential,07/31/18,Morning,08/01/18,2018,Morning,Aedes,albopictus,2
-76.9670420038,38.920895998,1318,Gravid Trap,Hay or grass infusion,5A,38.920896,-76.967042,2915 Adams St. NE,Washington,DC,District of Columbia,Residential,08/07/18,Afternoon,08/08/18,2018,Afternoon,Culex,pipiens,4
-76.9670420038,38.920895998,1319,Gravid Trap,Hay or grass infusion,5A,38.920896,-76.967042,2915 Adams St. NE,Washington,DC,District of Columbia,Residential,08/07/18,Afternoon,08/08/18,2018,Afternoon,Culex,restuans,2
-76.9670420038,38.920895998,1320,Gravid Trap,Hay or grass infusion,5A,38.920896,-76.967042,2915 Adams St. NE,Washington,DC,District of Columbia,Residential,08/07/18,Afternoon,08/08/18,2018,Afternoon,Aedes,albopictus,5
-77.0009200045,38.888978996,1322,Gravid Trap,Hay or grass infusion,6A,38.888979,-77.00092,326 A St. SE,Washington,DC,District of Columbia,Residential,08/07/18,Morning,08/08/18,2018,Morning,Culex,restuans,2
-76.9670420038,38.920895998,1396,Gravid Trap,Hay or grass infusion,5A,38.920896,-76.967042,2915 Adams St. NE,Washington,DC,District of Columbia,Residential,08/14/18,Afternoon,08/15/18,2018,Afternoon,Culex,pipiens,10
-77.0009200045,38.888978996,1439,Gravid Trap,Hay or grass infusion,6A,38.888979,-77.00092,326 A St. SE,Washington,DC,District of Columbia,Residential,08/21/18,Morning,08/22/18,2018,Morning,Culex,pipiens,4
-76.9670420038,38.920895998,708,Gravid Trap,Hay or grass infusion,5A,38.920896,-76.967042,2915 Adams St. NE,Washington,DC,District of Columbia,Residential,08/28/18,Afternoon,08/29/18,2018,Afternoon,Culex,pipiens,6
-76.9670420038,38.920895998,604,BGS Trap,Lure,5A,38.920896,-76.967042,2915 Adams St. NE,Washington,DC,District of Columbia,Residential,05/29/18,Afternoon,05/30/18,2018,Afternoon,Aedes,albopictus,62
-76.9670420038,38.920895998,605,BGS Trap,Lure,5A,38.920896,-76.967042,2915 Adams St. NE,Washington,DC,District of Columbia,Residential,05/29/18,Afternoon,05/30/18,2018,Afternoon,Culex,sp.,2
-77.0009200045,38.888978996,608,BGS Trap,Lure,6A,38.888979,-77.00092,326 A St. SE,Washington,DC,District of Columbia,Residential,05/29/18,Morning,05/30/18,2018,Morning,Culex,pipiens,6
-77.0009200045,38.888978996,872,BGS Trap,Lure,6A,38.888979,-77.00092,326 A St. SE,Washington,DC,District of Columbia,Residential,06/05/18,Morning,06/06/18,2018,Morning,Culex,pipiens,6
-76.9670420038,38.920895998,901,BGS Trap,Lure,5A,38.920896,-76.967042,2915 Adams St. NE,Washington,DC,District of Columbia,Residential,06/12/18,Afternoon,06/13/18,2018,Afternoon,Aedes,albopictus,15
-76.9670420038,38.920895998,1214,BGS Trap,Lure,5A,38.920896,-76.967042,2915 Adams St. NE,Washington,DC,District of Columbia,Residential,06/19/18,Afternoon,06/20/18,2018,Afternoon,Aedes,albopictus,3
-77.0009200045,38.888978996,1217,BGS Trap,Lure,6A,38.888979,-77.00092,326 A St. SE,Washington,DC,District of Columbia,Residential,06/19/18,Morning,06/20/18,2018,Morning,Culex,pipiens,3
-76.9670420038,38.920895998,657,BGS Trap,Lure,5A,38.920896,-76.967042,2915 Adams St. NE,Washington,DC,District of Columbia,Residential,07/02/18,Afternoon,07/03/18,2018,Afternoon,Aedes,aegypti,2
-76.9670420038,38.920895998,658,BGS Trap,Lure,5A,38.920896,-76.967042,2915 Adams St. NE,Washington,DC,District of Columbia,Residential,07/02/18,Afternoon,07/03/18,2018,Afternoon,Aedes,albopictus,10
-76.9670420038,38.920895998,680,BGS Trap,Lure,5A,38.920896,-76.967042,2915 Adams St. NE,Washington,DC,District of Columbia,Residential,07/10/18,Afternoon,07/11/18,2018,Afternoon,Aedes,sp.,6
-77.0009200045,38.888978996,683,BGS Trap,Lure,6A,38.888979,-77.00092,326 A St. SE,Washington,DC,District of Columbia,Residential,07/10/18,Morning,07/11/18,2018,Morning,Culex,pipiens,4
-77.0009200045,38.888978996,1135,BGS Trap,Lure,6A,38.888979,-77.00092,326 A St. SE,Washington,DC,District of Columbia,Residential,07/17/18,Morning,07/18/18,2018,Morning,Culex,pipiens,5
-77.0009200045,38.888978996,1478,BGS Trap,Lure,6A,38.888979,-77.00092,326 A St. SE,Washington,DC,District of Columbia,Residential,07/31/18,Morning,08/01/18,2018,Morning,Aedes,aegypti,4
-77.0009200045,38.888978996,1323,BGS Trap,Lure,6A,38.888979,-77.00092,326 A St. SE,Washington,DC,District of Columbia,Residential,08/07/18,Morning,08/08/18,2018,Morning,Aedes,aegypti,15
-76.9670420038,38.920895998,1397,BGS Trap,Lure,5A,38.920896,-76.967042,2915 Adams St. NE,Washington,DC,District of Columbia,Residential,08/14/18,Afternoon,08/15/18,2018,Afternoon,Aedes,albopictus,4
-77.0009200045,38.888978996,1398,BGS Trap,Lure,6A,38.888979,-77.00092,326 A St. SE,Washington,DC,District of Columbia,Residential,08/14/18,Morning,08/15/18,2018,Morning,Aedes,aegypti,18
-77.0009200045,38.888978996,1457,BGS Trap,Lure,6A,38.888979,-77.00092,326 A St. SE,Washington,DC,District of Columbia,Residential,08/28/18,Morning,08/29/18,2018,Morning,Aedes,aegypti,10
-76.9670420038,38.920895998,709,BGS Trap,Lure,5A,38.920896,-76.967042,2915 Adams St. NE,Washington,DC,District of Columbia,Residential,08/28/18,Afternoon,08/29/18,2018,Afternoon,Aedes,sp.,4
-77.0009200045,38.888978996,710,BGS Trap,Lure,6A,38.888979,-77.00092,326 A St. SE,Washington,DC,District of Columbia,Residential,08/28/18,Morning,08/29/18,2018,Morning,Culex,pipiens,3
-76.9670420038,38.920895998,890,BGS Trap,Lure,5A,38.920896,-76.967042,2915 Adams St. NE,Washington,DC,District of Columbia,Residential,09/04/18,Afternoon,09/05/18,2018,Afternoon,Aedes,albopictus,4
-76.9670420038,38.920895998,1144,BGS Trap,Lure,5A,38.920896,-76.967042,2915 Adams St. NE,Washington,DC,District of Columbia,Residential,09/11/18,Afternoon,09/12/18,2018,Afternoon,Aedes,albopictus,3
-76.9670420038,38.920895998,1310,BGS Trap,Lure,5A,38.920896,-76.967042,2915 Adams St. NE,Washington,DC,District of Columbia,Residential,09/18/18,Afternoon,09/19/18,2018,Afternoon,Aedes,sp.,3
-76.9670420038,38.920895998,1338,BGS Trap,Lure,5A,38.920896,-76.967042,2915 Adams St. NE,Washington,DC,District of Columbia,Residential,09/25/18,Afternoon,09/26/18,2018,Afternoon,Aedes,albopictus,2
-77.0009200045,38.888978996,1339,BGS Trap,Lure,6A,38.888979,-77.00092,326 A St. SE,Washington,DC,District of Columbia,Residential,09/25/18,Morning,09/26/18,2018,Morning,Aedes,aegypti,6
-76.9670420038,38.920895998,1282,BGS Trap,Lure,5A,38.920896,-76.967042,2915 Adams St. NE,Washington,DC,District of Columbia,Residential,10/02/18,Afternoon,10/03/18,2018,Afternoon,Aedes,sp.,31
-77.0009200045,38.888978996,1283,BGS Trap,Lure,6A,38.888979,-77.00092,326 A St. SE,Washington,DC,District of Columbia,Residential,10/02/18,Morning,10/03/18,2018,Morning,Aedes,sp.,17
-76.9670420038,38.920895998,985,BGS Trap,Lure,5A,38.920896,-76.967042,2915 Adams St. NE,Washington,DC,District of Columbia,Residential,10/09/18,Afternoon,10/10/18,2018,Afternoon,Aedes,sp.,6
-77.0009200045,38.888978996,760,BGS Trap,Lure,6A,38.888979,-77.00092,"326 A St., SE",Washington,DC,District of Columbia,Residential,10/16/18,Morning,10/17/18,2018,Morning,Culex,pipiens,2
-76.9670420038,38.920895998,340,Gravid Trap,Lure and grass infusion,5A,38.920896,-76.967042,2915 Adams St. NE,Washington,DC,District of Columbia,Residential,06/07/17,Afternoon,06/08/17,2017,Morning,Culex,pipiens,5
-76.9670420038,38.920895998,148,Gravid Trap,Lure and grass infusion,5A,38.920896,-76.967042,2915 Adams St. NE,Washington,DC,District of Columbia,Residential,06/14/17,Morning,06/15/17,2017,Morning,Culex,pipiens,6
-76.9670420038,38.920895998,187,Gravid Trap,Lure and grass infusion,5A,38.920896,-76.967042,2915 Adams St. NE,Washington,DC,District of Columbia,Residential,06/28/17,Afternoon,06/29/17,2017,Morning,Culex,pipiens,4
-76.9670420038,38.920895998,404,Gravid Trap,Lure and grass infusion,5A,38.920896,-76.967042,2915 Adams St. NE,Washington,DC,District of Columbia,Residential,07/05/17,Morning,07/06/17,2017,Morning,Culex,pipiens,8
-76.9670420038,38.920895998,405,Gravid Trap,Lure and grass infusion,5A,38.920896,-76.967042,2915 Adams St. NE,Washington,DC,District of Columbia,Residential,07/05/17,Morning,07/06/17,2017,Morning,Aedes,albopictus,2
-76.9670420038,38.920895998,225,Gravid Trap,Lure and grass infusion,5A,38.920896,-76.967042,2915 Adams St. NE,Washington,DC,District of Columbia,Residential,07/12/17,Morning,07/13/17,2017,Morning,Culex,pipiens,6
-77.0009200045,38.888978996,748,Gravid Trap,Lure and grass infusion,6A,38.888979,-77.00092,326 A St. SE,Washington,DC,District of Columbia,Residential,07/26/17,Morning,07/27/17,2017,Afternoon,Aedes,aegypti,3
-77.0009200045,38.888978996,749,Gravid Trap,Lure and grass infusion,6A,38.888979,-77.00092,326 A St. SE,Washington,DC,District of Columbia,Residential,07/26/17,Morning,07/27/17,2017,Afternoon,Aedes,albopictus,2
-77.0009200045,38.888978996,229,Gravid Trap,Lure and grass infusion,6A,38.888979,-77.00092,326 A St. SE,Washington,DC,District of Columbia,Residential,08/02/17,Morning,08/03/17,2017,Afternoon,Culex,pipiens,3
-76.9670420038,38.920895998,209,Gravid Trap,Lure and grass infusion,5A,38.920896,-76.967042,2915 Adams St. NE,Washington,DC,District of Columbia,Residential,08/02/17,Morning,08/03/17,2017,Morning,Aedes,albopictus,19
-76.9670420038,38.920895998,210,Gravid Trap,Lure and grass infusion,5A,38.920896,-76.967042,2915 Adams St. NE,Washington,DC,District of Columbia,Residential,08/02/17,Morning,08/03/17,2017,Morning,Culex,pipiens,13
-77.0009200045,38.888978996,215,Gravid Trap,Lure and grass infusion,6A,38.888979,-77.00092,326 A St. SE,Washington,DC,District of Columbia,Residential,08/02/17,Morning,08/03/17,2017,Afternoon,Aedes,aegypti,3
-77.0009200045,38.888978996,216,Gravid Trap,Lure and grass infusion,6A,38.888979,-77.00092,326 A St. SE,Washington,DC,District of Columbia,Residential,08/02/17,Morning,08/03/17,2017,Afternoon,Aedes,albopictus,6
-76.9670420038,38.920895998,319,Gravid Trap,Lure and grass infusion,5A,38.920896,-76.967042,2915 Adams St. NE,Washington,DC,District of Columbia,Residential,08/09/17,Morning,08/10/17,2017,Morning,Culex,pipiens,7
-76.9670420038,38.920895998,320,Gravid Trap,Lure and grass infusion,5A,38.920896,-76.967042,2915 Adams St. NE,Washington,DC,District of Columbia,Residential,08/09/17,Morning,08/10/17,2017,Morning,Aedes,albopictus,68
-77.0009200045,38.888978996,349,Gravid Trap,Lure and grass infusion,6A,38.888979,-77.00092,326 A St. SE,Washington,DC,District of Columbia,Residential,08/09/17,Morning,08/10/17,2017,Afternoon,Aedes,aegypti,4
-76.9670420038,38.920895998,432,Gravid Trap,Lure and grass infusion,5A,38.920896,-76.967042,2915 Adams St. NE,Washington,DC,District of Columbia,Residential,08/16/17,Morning,08/17/17,2017,Morning,Culex,pipiens,19
-76.9670420038,38.920895998,433,Gravid Trap,Lure and grass infusion,5A,38.920896,-76.967042,2915 Adams St. NE,Washington,DC,District of Columbia,Residential,08/16/17,Morning,08/17/17,2017,Morning,Aedes,aegypti,8
